Mean_Personal_Weight,Org_Reward_Mean,Org_Reward_CI_Low,Org_Reward_CI_High,Personal_Reward_Mean,Personal_Reward_CI_Low,Personal_Reward_CI_High,Shadow_Links_Mean,Shadow_Links_CI_Low,Shadow_Links_CI_High,Shadow_Links_Total_Mean,Shadow_Links_Total_CI_Low,Shadow_Links_Total_CI_High
0.1,0.03464847487192761,0.012163178562511753,0.05713377118134347,0.13604612881384737,0.09879456832639513,0.1732976893012996,1.4,0.7337281168905426,2.066271883109457,14.0,7.3372811689054265,20.662718831094573
0.2,0.03384100845677337,0.011764481759946984,0.05591753515359975,0.10024725018080408,0.06775007873898295,0.1327444216226252,1.1,0.4836465660389686,1.7163534339610316,11.0,4.8364656603896865,17.163534339610315
0.3,0.029606008055684908,0.010204192275405363,0.049007823835964456,0.1152434019435061,0.0856033508993656,0.1448834529876466,1.1,0.5573005742893525,1.6426994257106475,11.0,5.573005742893526,16.426994257106475
0.4,0.02253664765903248,0.007468848562162197,0.037604446755902764,0.15074003643436631,0.07136630066754497,0.23011377220118767,0.2,-0.061333333333333295,0.4613333333333333,2.0,-0.613333333333333,4.613333333333333
0.5,0.022207282777762787,0.008091837867118153,0.03632272768840742,0.16836434626481794,0.09507584880696027,0.24165284372267562,0.8,0.5386666666666667,1.0613333333333332,8.0,5.386666666666668,10.613333333333333
0.6,0.015373196799660382,0.0058777323465963385,0.024868661252724425,0.20114986705006016,0.10773681406387257,0.29456292003624773,0.5,0.17333333333333334,0.8266666666666667,5.0,1.7333333333333334,8.266666666666666
0.7,0.01000178709452524,0.0038460932507703256,0.016157480938280153,0.15100006512955497,0.10514062237151557,0.19685950788759438,0.4,0.07993334027633148,0.7200666597236686,4.0,0.7993334027633148,7.200666597236686
0.8,0.009354152558522556,0.003266486617007536,0.015441818500037575,0.2235648218834374,0.14803224975812068,0.2990973940087541,0.3,0.0006050545962184573,0.5993949454037815,3.0,0.0060505459621845725,5.993949454037814
0.9,0.0038248935481329897,0.0014472003056957105,0.0062025867905702685,0.189588626993261,0.13680160013856707,0.24237565384795495,0.5,0.17333333333333334,0.8266666666666667,5.0,1.7333333333333334,8.266666666666666
